violation_id,session_id,driver,lap_number,corner,start_time_sec,end_time_sec,duration_sec,speed_kph,peak_breach_m,telemetry_x,telemetry_y,sample_count,detection_source,confidence_score,fia_ground_truth,fia_official_reason
VIO-AUT23-TSU-L2-Turn6,2023_Austrian_Grand_Prix_Race,TSU,2,Turn 6,81.01,82.65,1.64,142.4,1.69,-559.34,465.64,15,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L2-Turn7,2023_Austrian_Grand_Prix_Race,TSU,2,Turn 7,91.85,94.13,2.28,161.0,6.68,-369.83,249.24,16,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L2-Turn9,2023_Austrian_Grand_Prix_Race,TSU,2,Turn 9,103.51,105.55,2.04,109.0,3.03,222.88,303.04,16,SPATIAL_SHAPELY,0.94,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn1,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 1,9.09,20.49,11.4,68.0,7.49,-429.33,-101.86,91,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn3,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 3,34.99,36.65,1.66,110.0,5.25,-946.1,621.2,11,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn4,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 4,54.29,57.37,3.07,133.2,5.56,-169.83,522.94,26,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn6,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 6,62.25,63.59,1.34,183.2,1.67,-562.76,464.44,11,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn7,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 7,75.17,78.41,3.23,94.0,6.73,-370.43,248.61,26,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn9,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 9,86.09,86.89,0.8,208.0,2.65,225.62,301.91,7,SPATIAL_SHAPELY,0.91,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L3-Turn10,2023_Austrian_Grand_Prix_Race,TSU,3,Turn 10,93.29,96.31,3.03,272.8,1.37,1.66,-7.08,24,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn1,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 1,2.45,5.13,2.68,221.4,1.44,-367.0,-106.51,19,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn3,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 3,19.08,20.33,1.25,147.0,5.27,-944.35,619.42,12,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn4,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 4,36.65,40.14,3.48,109.7,5.55,-170.13,522.54,29,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn6,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 6,45.0,46.17,1.17,171.0,1.45,-568.65,461.82,10,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn7,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 7,53.81,55.41,1.6,212.9,6.74,-370.33,248.7,12,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn9,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 9,62.12,62.88,0.76,218.7,2.77,213.84,307.7,7,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L4-Turn10,2023_Austrian_Grand_Prix_Race,TSU,4,Turn 10,66.84,68.74,1.9,164.5,6.11,273.96,79.58,17,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L5-Turn1,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 1,2.58,5.25,2.68,251.0,1.4,-359.41,-104.44,20,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L5-Turn3,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 3,19.27,20.64,1.36,133.4,5.21,-944.92,620.08,10,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L5-Turn4,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 4,37.35,40.54,3.19,130.1,5.52,-172.95,518.85,26,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L5-Turn6,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 6,45.45,46.72,1.26,176.4,1.41,-568.5,461.94,11,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L5-Turn7,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 7,54.07,55.62,1.54,214.0,6.66,-365.19,253.42,11,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L5-Turn9,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 9,62.55,63.15,0.6,209.0,2.48,227.95,300.54,6,SPATIAL_SHAPELY,0.9,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L5-Turn10,2023_Austrian_Grand_Prix_Race,TSU,5,Turn 10,69.47,72.52,3.05,268.6,2.54,2.97,-6.68,25,SPATIAL_SHAPELY,0.9,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-TSU-L6-Turn1,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 1,2.58,5.06,2.48,206.0,1.39,-376.48,-109.0,23,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L6-Turn3,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 3,19.03,20.2,1.16,134.0,5.16,-947.53,622.77,9,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L6-Turn4,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 4,36.71,40.15,3.44,130.0,5.6,-173.46,518.04,30,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L6-Turn6,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 6,44.78,46.12,1.34,171.4,1.49,-566.29,462.94,11,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L6-Turn7,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 7,53.54,55.16,1.62,217.4,6.58,-361.56,256.78,12,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L6-Turn9,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 9,61.86,62.74,0.88,216.0,2.72,224.61,302.42,8,SPATIAL_SHAPELY,0.92,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L6-Turn10,2023_Austrian_Grand_Prix_Race,TSU,6,Turn 10,68.91,71.94,3.03,278.1,1.18,4.38,-6.28,24,SPATIAL_SHAPELY,0.79,True,TRACK LIMITS AT TURN 9 LAP 6 
VIO-AUT23-TSU-L7-Turn1,2023_Austrian_Grand_Prix_Race,TSU,7,Turn 1,2.45,4.93,2.48,292.2,1.37,-335.18,-97.93,21,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L7-Turn3,2023_Austrian_Grand_Prix_Race,TSU,7,Turn 3,18.73,20.17,1.44,136.0,5.26,-941.88,616.99,12,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L7-Turn4,2023_Austrian_Grand_Prix_Race,TSU,7,Turn 4,36.45,39.76,3.3,126.0,5.57,-171.13,521.18,27,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L7-Turn6,2023_Austrian_Grand_Prix_Race,TSU,7,Turn 6,44.53,45.62,1.08,184.0,1.62,-559.21,465.75,9,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L7-Turn7,2023_Austrian_Grand_Prix_Race,TSU,7,Turn 7,53.18,54.84,1.66,212.6,6.72,-368.71,250.19,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L7-Turn9,2023_Austrian_Grand_Prix_Race,TSU,7,Turn 9,61.72,62.37,0.66,218.0,2.81,219.44,305.08,6,SPATIAL_SHAPELY,0.93,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L8-Turn1,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 1,2.43,5.02,2.58,262.0,1.48,-343.94,-100.39,23,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L8-Turn3,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 3,18.99,20.16,1.16,130.9,5.21,-945.12,620.28,11,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L8-Turn4,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 4,36.43,39.71,3.28,131.4,5.5,-172.45,519.55,29,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L8-Turn6,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 6,44.3,45.18,0.88,189.0,1.55,-564.36,463.8,9,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L8-Turn7,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 7,52.95,54.56,1.6,209.2,6.76,-368.21,250.59,15,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L8-Turn9,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 9,61.32,62.04,0.72,230.0,2.74,215.71,306.9,7,SPATIAL_SHAPELY,0.92,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L8-Turn10,2023_Austrian_Grand_Prix_Race,TSU,8,Turn 10,68.58,71.53,2.96,274.0,1.49,4.07,-6.42,22,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 9 LAP 8 
VIO-AUT23-TSU-L9-Turn1,2023_Austrian_Grand_Prix_Race,TSU,9,Turn 1,2.54,4.98,2.44,235.8,1.42,-364.08,-105.72,18,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 LAP 9 
VIO-AUT23-TSU-L9-Turn3,2023_Austrian_Grand_Prix_Race,TSU,9,Turn 3,19.14,20.54,1.4,129.2,5.21,-945.22,620.38,13,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 9 
VIO-AUT23-TSU-L9-Turn4,2023_Austrian_Grand_Prix_Race,TSU,9,Turn 4,36.77,39.9,3.13,128.0,5.53,-171.55,520.68,25,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 9 
VIO-AUT23-TSU-L9-Turn6,2023_Austrian_Grand_Prix_Race,TSU,9,Turn 6,44.68,45.88,1.2,184.1,1.64,-560.75,465.24,11,SPATIAL_SHAPELY,0.83,True,TRACK LIMITS AT TURN 10 LAP 9 
VIO-AUT23-TSU-L9-Turn7,2023_Austrian_Grand_Prix_Race,TSU,9,Turn 7,53.34,55.02,1.68,205.0,6.59,-358.64,259.38,14,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 9 
VIO-AUT23-TSU-L9-Turn9,2023_Austrian_Grand_Prix_Race,TSU,9,Turn 9,61.9,62.55,0.64,218.0,3.04,220.95,304.09,6,SPATIAL_SHAPELY,0.94,True,TRACK LIMITS AT TURN 10 LAP 9 
VIO-AUT23-TSU-L10-Turn1,2023_Austrian_Grand_Prix_Race,TSU,10,Turn 1,2.46,4.74,2.28,243.3,1.4,-362.67,-105.32,18,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-TSU-L10-Turn3,2023_Austrian_Grand_Prix_Race,TSU,10,Turn 3,18.94,20.3,1.36,134.7,5.28,-944.52,619.58,13,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-TSU-L10-Turn4,2023_Austrian_Grand_Prix_Race,TSU,10,Turn 4,36.66,39.9,3.24,122.5,5.54,-169.13,523.94,26,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-TSU-L10-Turn6,2023_Austrian_Grand_Prix_Race,TSU,10,Turn 6,44.62,45.76,1.14,190.3,1.56,-559.14,465.84,11,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-TSU-L10-Turn7,2023_Austrian_Grand_Prix_Race,TSU,10,Turn 7,53.3,55.09,1.8,201.6,6.63,-372.04,247.2,14,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-TSU-L10-Turn9,2023_Austrian_Grand_Prix_Race,TSU,10,Turn 9,61.85,62.58,0.72,212.8,2.7,211.32,308.7,8,SPATIAL_SHAPELY,0.92,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-TSU-L11-Turn1,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 1,2.65,4.84,2.2,259.5,1.39,-359.75,-104.52,17,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L11-Turn3,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 3,19.21,20.61,1.4,133.0,5.58,-943.39,618.03,11,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L11-Turn4,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 4,36.99,40.27,3.28,127.9,5.56,-169.83,522.94,27,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L11-Turn6,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 6,44.99,46.21,1.22,180.0,1.6,-561.93,464.91,11,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L11-Turn7,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 7,53.52,54.95,1.42,206.0,6.62,-371.65,247.58,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L11-Turn9,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 9,62.12,63.0,0.88,210.0,2.77,221.19,304.27,6,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L11-Turn10,2023_Austrian_Grand_Prix_Race,TSU,11,Turn 10,69.04,72.05,3.01,270.0,1.76,3.78,-6.48,24,SPATIAL_SHAPELY,0.84,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn1,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 1,2.71,5.24,2.52,212.0,1.42,-375.42,-108.75,20,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn3,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 3,19.31,20.79,1.48,122.1,5.21,-944.72,619.88,12,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn4,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 4,37.27,40.21,2.94,128.5,5.53,-167.82,525.74,20,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn6,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 6,45.03,46.21,1.18,193.8,1.58,-562.76,464.54,8,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn7,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 7,53.39,55.17,1.78,212.0,6.77,-368.39,250.41,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn9,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 9,61.95,62.83,0.88,219.1,2.72,217.97,305.9,7,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L12-Turn10,2023_Austrian_Grand_Prix_Race,TSU,12,Turn 10,68.97,71.93,2.95,269.5,1.35,1.66,-6.98,25,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn1,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 1,2.62,5.22,2.6,202.0,1.41,-370.52,-107.42,23,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn3,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 3,19.22,20.94,1.72,121.1,5.28,-943.81,618.88,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn4,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 4,37.42,40.15,2.72,133.5,5.55,-168.52,524.74,24,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn6,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 6,44.95,46.06,1.12,181.6,1.46,-564.27,463.94,10,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn7,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 7,53.45,55.26,1.82,209.0,6.69,-367.42,251.4,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn9,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 9,62.09,62.86,0.78,213.0,2.8,222.93,303.28,8,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L13-Turn10,2023_Austrian_Grand_Prix_Race,TSU,13,Turn 10,68.94,71.96,3.02,269.3,2.23,2.57,-6.78,25,SPATIAL_SHAPELY,0.88,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn1,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 1,2.54,5.27,2.72,198.0,1.39,-375.37,-108.7,25,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn3,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 3,19.57,21.11,1.54,114.0,5.28,-942.32,617.39,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn4,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 4,37.79,40.59,2.8,136.9,5.58,-172.65,519.15,23,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn6,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 6,49.23,51.35,2.12,121.0,1.79,-561.86,464.74,17,SPATIAL_SHAPELY,0.84,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn7,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 7,60.91,62.83,1.92,179.0,6.7,-368.48,250.43,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn9,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 9,71.03,72.05,1.02,188.0,2.97,217.82,305.69,9,SPATIAL_SHAPELY,0.94,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L14-Turn10,2023_Austrian_Grand_Prix_Race,TSU,14,Turn 10,79.15,82.94,3.79,203.5,2.54,2.97,-6.68,32,SPATIAL_SHAPELY,0.9,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn1,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 1,3.29,6.69,3.4,180.0,1.43,-366.21,-106.29,27,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn3,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 3,27.09,29.49,2.4,82.0,5.21,-943.86,619.03,20,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn4,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 4,50.53,54.09,3.56,113.0,5.52,-167.58,526.09,25,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn6,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 6,60.79,62.47,1.68,147.0,1.67,-560.04,465.44,15,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn7,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 7,70.85,72.59,1.74,174.0,6.79,-369.13,249.73,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn9,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 9,81.13,82.09,0.96,155.1,2.9,217.56,305.9,9,SPATIAL_SHAPELY,0.93,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L15-Turn10,2023_Austrian_Grand_Prix_Race,TSU,15,Turn 10,89.97,93.82,3.86,206.0,1.49,4.07,-6.42,32,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn1,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 1,3.14,5.76,2.62,208.8,1.4,-364.18,-105.72,21,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn3,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 3,19.94,21.3,1.36,117.0,5.21,-944.74,619.91,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn4,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 4,37.92,41.19,3.26,127.0,5.6,-171.29,520.91,27,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn6,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 6,45.82,47.14,1.32,182.0,1.55,-560.0,465.57,9,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn7,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 7,54.66,56.02,1.36,208.8,6.78,-369.52,249.4,12,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn9,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 9,63.18,63.95,0.76,215.1,2.8,213.54,307.8,7,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L16-Turn10,2023_Austrian_Grand_Prix_Race,TSU,16,Turn 10,70.2,73.17,2.96,266.5,1.45,1.76,-6.98,26,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L17-Turn1,2023_Austrian_Grand_Prix_Race,TSU,17,Turn 1,2.62,5.32,2.7,251.2,1.37,-350.49,-102.02,22,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L17-Turn3,2023_Austrian_Grand_Prix_Race,TSU,17,Turn 3,19.26,20.93,1.68,129.9,5.21,-944.22,619.38,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L17-Turn4,2023_Austrian_Grand_Prix_Race,TSU,17,Turn 4,37.25,40.38,3.12,135.0,5.69,-171.55,520.42,26,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L17-Turn6,2023_Austrian_Grand_Prix_Race,TSU,17,Turn 6,44.81,46.22,1.4,188.0,1.73,-558.13,465.97,14,SPATIAL_SHAPELY,0.84,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L17-Turn7,2023_Austrian_Grand_Prix_Race,TSU,17,Turn 7,53.45,55.18,1.72,212.9,6.74,-370.33,248.7,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L17-Turn9,2023_Austrian_Grand_Prix_Race,TSU,17,Turn 9,61.97,62.74,0.76,224.0,2.79,213.03,308.0,7,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L18-Turn1,2023_Austrian_Grand_Prix_Race,TSU,18,Turn 1,2.58,5.22,2.64,254.5,1.37,-359.05,-104.32,19,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L18-Turn3,2023_Austrian_Grand_Prix_Race,TSU,18,Turn 3,19.46,21.02,1.56,122.0,5.22,-944.37,619.52,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L18-Turn4,2023_Austrian_Grand_Prix_Race,TSU,18,Turn 4,37.4,40.32,2.92,119.8,5.49,-168.82,524.44,25,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L18-Turn6,2023_Austrian_Grand_Prix_Race,TSU,18,Turn 6,45.3,46.48,1.18,175.5,1.47,-564.48,463.84,9,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L18-Turn7,2023_Austrian_Grand_Prix_Race,TSU,18,Turn 7,53.9,55.7,1.8,212.4,6.66,-360.05,258.08,17,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L18-Turn9,2023_Austrian_Grand_Prix_Race,TSU,18,Turn 9,62.46,63.1,0.64,225.0,2.95,207.61,309.62,5,SPATIAL_SHAPELY,0.94,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L19-Turn1,2023_Austrian_Grand_Prix_Race,TSU,19,Turn 1,2.67,4.93,2.26,256.0,1.4,-360.11,-104.63,18,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
